HYBAS_ID_08,PFAF_ID,PFAF_ID_07,SUB_AREA,ele_mt_sav,DIST_SINK,Stream,axis,relief_class,delta_E_m,f_up_recomputed,split_degenerate
3080652150,32275847,3227584,701.7,718,3716.6,Upstream,elevation,high,781.1,0.6642727968282675,False
3080652010,32275846,3227584,522.8,677,3716.7,Upstream,elevation,high,781.1,0.6642727968282675,False
3080652460,32275848,3227584,1393.5,779,3735.5,Upstream,elevation,high,781.1,0.6642727968282675,False
3080652570,32275849,3227584,1191.4,1348,3735.7,Upstream,elevation,high,781.1,0.6642727968282675,False
3080624730,32276401,3227640,502.5,451,3942.7,Downstream,elevation,high,707.2,0.7141432054976724,False
3080625160,32276402,3227640,705.8,874,3993.2,Downstream,elevation,high,707.2,0.7141432054976724,False
3080625170,32276403,3227640,293.2,666,3993.3,Downstream,elevation,high,707.2,0.7141432054976724,False
3080614240,32276611,3227661,319.2,449,4016.3,Downstream,topology_pfaf,mixed,414.7,0.646336004297417,False
3080624550,32276404,3227640,303.8,1112,4024.8,Downstream,elevation,high,707.2,0.7141432054976724,False
3080624410,32276405,3227640,1084.2,953,4024.8,Upstream,elevation,high,707.2,0.7141432054976724,False
3080614250,32276613,3227661,356.3,462,4045.0,Downstream,topology_pfaf,mixed,414.7,0.646336004297417,False
3080614090,32276612,3227661,487.8,582,4045.1,Downstream,topology_pfaf,mixed,414.7,0.646336004297417,False
3080614340,32276614,3227661,416.8,720,4077.8,Downstream,topology_pfaf,mixed,414.7,0.646336004297417,False
3080614100,32276615,3227661,64.1,519,4077.9,Upstream,topology_pfaf,mixed,414.7,0.646336004297417,False
3080622480,32276407,3227640,798.8,1107,4082.4,Upstream,elevation,high,707.2,0.7141432054976724,False
3080622340,32276406,3227640,795.7,1146,4082.5,Upstream,elevation,high,707.2,0.7141432054976724,False
3080613840,32276617,3227661,2058.5,873,4084.3,Upstream,topology_pfaf,mixed,414.7,0.646336004297417,False
3080613950,32276616,3227661,386.6,745,4084.3,Upstream,topology_pfaf,mixed,414.7,0.646336004297417,False
3080621980,32276409,3227640,1159.5,1267,4143.3,Upstream,elevation,high,707.2,0.7141432054976724,False
3080621890,32276408,3227640,671.9,1241,4143.4,Upstream,elevation,high,707.2,0.7141432054976724,False
3080608710,32276618,3227661,372.8,881,4147.5,Upstream,topology_pfaf,mixed,414.7,0.646336004297417,False
3080608620,32276619,3227661,5.7,470,4147.7,Upstream,topology_pfaf,mixed,414.7,0.646336004297417,False
3080680250,32278501,3227850,92.1,903,4419.3,Downstream,topology_pfaf,low,151.1,0.686721332316298,False
3080678810,32278502,3227850,500.6,1091,4440.6,Downstream,topology_pfaf,low,151.1,0.686721332316298,False
3080678820,32278503,3227850,161.3,988,4440.7,Downstream,topology_pfaf,low,151.1,0.686721332316298,False
3080548610,32276801,3227680,358.2,543,4454.7,Downstream,elevation,high,857.4,0.502901640864003,False
3080548460,32276901,3227690,599.7,780,4454.9,Downstream,elevation,high,770.9,0.537799932197431,False
3080677930,32278504,3227850,231.7,980,4455.1,Downstream,topology_pfaf,low,151.1,0.686721332316298,False
3080677880,32278505,3227850,359.6,1032,4455.3,Upstream,topology_pfaf,low,151.1,0.686721332316298,False
3080676580,32278506,3227850,353.5,1160,4473.2,Upstream,topology_pfaf,low,151.1,0.686721332316298,False
3080676460,32278507,3227850,1287.6,1078,4473.4,Upstream,topology_pfaf,low,151.1,0.686721332316298,False
3080548470,32276802,3227680,269.7,770,4498.8,Downstream,elevation,high,857.4,0.502901640864003,False
3080548620,32276803,3227680,143.7,864,4498.9,Downstream,elevation,high,857.4,0.502901640864003,False
3080541140,32276902,3227690,316.8,761,4507.8,Downstream,elevation,high,770.9,0.537799932197431,False
3080540940,32276903,3227690,761.3,657,4508.0,Downstream,elevation,high,770.9,0.537799932197431,False
3080552790,32276804,3227680,1909.5,1357,4523.1,Downstream,elevation,high,857.4,0.502901640864003,False
3080552970,32276805,3227680,27.0,839,4523.2,Upstream,elevation,high,857.4,0.502901640864003,False
3080673750,32278509,3227850,2.9,817,4526.7,Upstream,topology_pfaf,low,151.1,0.686721332316298,False
3080673590,32278508,3227850,157.1,1123,4526.8,Upstream,topology_pfaf,low,151.1,0.686721332316298,False
3080553660,32276807,3227680,851.5,1147,4531.1,Upstream,elevation,high,857.4,0.502901640864003,False
3080553520,32276806,3227680,777.2,1335,4531.3,Upstream,elevation,high,857.4,0.502901640864003,False
3080540320,32276905,3227690,98.9,546,4551.6,Upstream,elevation,high,770.9,0.537799932197431,False
3080540160,32276904,3227690,2003.3,1103,4551.7,Downstream,elevation,high,770.9,0.537799932197431,False
3080541280,32276907,3227690,832.1,986,4567.9,Upstream,elevation,high,770.9,0.537799932197431,False
3080541540,32276906,3227690,1205.5,1222,4567.9,Upstream,elevation,high,770.9,0.537799932197431,False
3080563630,32276809,3227680,502.1,1552,4592.9,Upstream,elevation,high,857.4,0.502901640864003,False
3080563640,32276808,3227680,554.6,1583,4592.9,Upstream,elevation,high,857.4,0.502901640864003,False
3080538370,32276909,3227690,1110.6,1405,4627.9,Upstream,elevation,high,770.9,0.537799932197431,False
3080538490,32276908,3227690,1036.1,1464,4628.1,Upstream,elevation,high,770.9,0.537799932197431,False
3080406650,34256031,3425603,81.9,301,2205.4,Downstream,topology_pfaf,low,136.2,0.3248549323017408,False
3080409040,34256032,3425603,459.5,425,2222.4,Downstream,topology_pfaf,low,136.2,0.3248549323017408,False
3080409240,34256033,3425603,610.2,389,2222.6,Downstream,topology_pfaf,low,136.2,0.3248549323017408,False
3080414010,34256035,3425603,666.9,404,2242.9,Downstream,topology_pfaf,low,136.2,0.3248549323017408,False
3080414130,34256034,3425603,383.8,435,2243.1,Downstream,topology_pfaf,low,136.2,0.3248549323017408,False
3080415550,34256036,3425603,590.1,449,2278.4,Downstream,topology_pfaf,low,136.2,0.3248549323017408,False
3080415720,34256037,3425603,570.7,447,2278.5,Upstream,topology_pfaf,low,136.2,0.3248549323017408,False
3080421510,34256039,3425603,358.4,485,2321.5,Upstream,topology_pfaf,low,136.2,0.3248549323017408,False
3080421520,34256038,3425603,414.5,488,2321.5,Upstream,topology_pfaf,low,136.2,0.3248549323017408,False
3080411570,34271001,3427100,313.3,207,2418.4,Downstream,topology_pfaf,low,128.0,0.4088342440801457,False
3080410800,34245101,3424510,29.0,156,2421.4,Downstream,topology_pfaf,low,93.1,0.7095819846159201,False
3080410790,34245102,3424510,1574.8,259,2427.1,Downstream,topology_pfaf,low,93.1,0.7095819846159201,False
3080411060,34245103,3424510,117.6,171,2427.1,Downstream,topology_pfaf,low,93.1,0.7095819846159201,False
3080412210,34271003,3427100,29.7,152,2439.6,Downstream,topology_pfaf,low,128.0,0.4088342440801457,False
3080412020,34271002,3427100,507.6,296,2439.7,Downstream,topology_pfaf,low,128.0,0.4088342440801457,False
3080414930,34245104,3424510,781.8,253,2442.7,Downstream,topology_pfaf,low,93.1,0.7095819846159201,False
3080415110,34245105,3424510,2079.0,249,2442.9,Upstream,topology_pfaf,low,93.1,0.7095819846159201,False
3080412750,34271004,3427100,1745.8,339,2444.4,Downstream,topology_pfaf,low,128.0,0.4088342440801457,False
3080413090,34271005,3427100,43.4,140,2444.5,Upstream,topology_pfaf,low,128.0,0.4088342440801457,False
3080414250,34271007,3427100,356.1,224,2450.4,Upstream,topology_pfaf,low,128.0,0.4088342440801457,False
3080413990,34271006,3427100,637.5,333,2450.4,Upstream,topology_pfaf,low,128.0,0.4088342440801457,False
3080418540,34271009,3427100,287.0,247,2470.7,Upstream,topology_pfaf,low,128.0,0.4088342440801457,False
3080418650,34271008,3427100,471.6,307,2470.8,Upstream,topology_pfaf,low,128.0,0.4088342440801457,False
3080427800,34245107,3424510,705.9,255,2506.3,Upstream,topology_pfaf,low,93.1,0.7095819846159201,False
3080427550,34245106,3424510,1205.8,290,2506.3,Upstream,topology_pfaf,low,93.1,0.7095819846159201,False
3080435390,34245109,3424510,428.7,273,2539.3,Upstream,topology_pfaf,low,93.1,0.7095819846159201,False
3080435080,34245108,3424510,1696.7,292,2539.3,Upstream,topology_pfaf,low,93.1,0.7095819846159201,False
3080423340,34274011,3427401,155.5,319,2684.2,Downstream,topology_pfaf,low,171.7,0.4825361300921407,False
3080424610,34274013,3427401,285.2,307,2710.8,Downstream,topology_pfaf,low,171.7,0.4825361300921407,False
3080424700,34274012,3427401,502.1,561,2710.9,Downstream,topology_pfaf,low,171.7,0.4825361300921407,False
3080421220,34274015,3427401,652.5,358,2737.2,Downstream,topology_pfaf,low,171.7,0.4825361300921407,False
3080421230,34274014,3427401,272.7,471,2737.2,Downstream,topology_pfaf,low,171.7,0.4825361300921407,False
3080417140,34274017,3427401,232.6,429,2774.9,Upstream,topology_pfaf,low,171.7,0.4825361300921407,False
3080416770,34274016,3427401,305.4,437,2775.0,Downstream,topology_pfaf,low,171.7,0.4825361300921407,False
3080419690,34274019,3427401,684.2,475,2793.8,Upstream,topology_pfaf,low,171.7,0.4825361300921407,False
3080419680,34274018,3427401,1109.9,433,2793.8,Upstream,topology_pfaf,low,171.7,0.4825361300921407,False
3080464610,34249111,3424911,629.4,511,3158.6,Downstream,topology_pfaf,low,160.2,0.37416994804165987,False
3080461560,34249113,3424911,659.6,522,3196.6,Downstream,topology_pfaf,low,160.2,0.37416994804165987,False
3080461350,34249112,3424911,794.9,546,3196.8,Downstream,topology_pfaf,low,160.2,0.37416994804165987,False
3080458830,34249115,3424911,42.7,392,3225.2,Upstream,topology_pfaf,low,160.2,0.37416994804165987,False
3080459090,34249114,3424911,602.1,679,3225.2,Downstream,topology_pfaf,low,160.2,0.37416994804165987,False
3080457270,34249116,3424911,910.8,488,3230.4,Upstream,topology_pfaf,low,160.2,0.37416994804165987,False
3080457120,34249117,3424911,8.4,331,3230.7,Upstream,topology_pfaf,low,160.2,0.37416994804165987,False
3080456560,34249119,3424911,389.4,425,3233.7,Upstream,topology_pfaf,low,160.2,0.37416994804165987,False
3080456700,34249118,3424911,254.6,518,3233.8,Upstream,topology_pfaf,low,160.2,0.37416994804165987,False
3080503210,34293501,3429350,279.3,638,3509.8,Downstream,topology_pfaf,mixed,353.9,0.6909726577198044,False
3080501620,34293502,3429350,784.1,919,3526.4,Downstream,topology_pfaf,mixed,353.9,0.6909726577198044,False
3080501630,34293503,3429350,486.9,763,3526.5,Downstream,topology_pfaf,mixed,353.9,0.6909726577198044,False
3080521320,34248901,3424890,70.6,853,3535.6,Downstream,topology_pfaf,low,163.2,0.5943045859483346,False
3080494540,34286101,3428610,156.4,338,3546.6,Downstream,topology_pfaf,low,141.6,0.7564132922882626,False
3080523750,34248902,3424890,1440.4,907,3551.3,Downstream,topology_pfaf,low,163.2,0.5943045859483346,False
3080523430,34248903,3424890,726.2,995,3551.3,Downstream,topology_pfaf,low,163.2,0.5943045859483346,False
3080499220,34293505,3429350,301.9,849,3554.9,Upstream,topology_pfaf,mixed,353.9,0.6909726577198044,False
3080499400,34293504,3429350,420.8,950,3554.9,Downstream,topology_pfaf,mixed,353.9,0.6909726577198044,False
3080499610,34286103,3428610,509.7,401,3571.2,Downstream,topology_pfaf,low,141.6,0.7564132922882626,False
3080499620,34286102,3428610,298.6,467,3571.2,Downstream,topology_pfaf,low,141.6,0.7564132922882626,False
3080494210,34293507,3429350,1473.4,980,3579.7,Upstream,topology_pfaf,mixed,353.9,0.6909726577198044,False
3080494010,34293506,3429350,314.3,1143,3579.9,Upstream,topology_pfaf,mixed,353.9,0.6909726577198044,False
3080530270,34248905,3424890,680.1,932,3594.8,Upstream,topology_pfaf,low,163.2,0.5943045859483346,False
3080530360,34248904,3424890,1214.7,1046,3594.9,Downstream,topology_pfaf,low,163.2,0.5943045859483346,False
3080509100,34286105,3428610,242.6,508,3608.8,Upstream,topology_pfaf,low,141.6,0.7564132922882626,False
3080509110,34286104,3428610,269.7,507,3608.8,Downstream,topology_pfaf,low,141.6,0.7564132922882626,False
3080510590,34286107,3428610,11.1,343,3622.7,Upstream,topology_pfaf,low,141.6,0.7564132922882626,False
3080510360,34286106,3428610,1957.8,487,3622.7,Upstream,topology_pfaf,low,141.6,0.7564132922882626,False
3080511340,34286109,3428610,111.4,348,3627.6,Upstream,topology_pfaf,low,141.6,0.7564132922882626,False
3080511440,34286108,3428610,1510.3,516,3627.8,Upstream,topology_pfaf,low,141.6,0.7564132922882626,False
3080502380,34293509,3429350,704.2,888,3628.5,Upstream,topology_pfaf,mixed,353.9,0.6909726577198044,False
3080502590,34293508,3429350,1613.5,1110,3628.8,Upstream,topology_pfaf,mixed,353.9,0.6909726577198044,False
3080540500,34248907,3424890,152.4,900,3647.5,Upstream,topology_pfaf,low,163.2,0.5943045859483346,False
3080540580,34248906,3424890,1823.2,1084,3647.7,Upstream,topology_pfaf,low,163.2,0.5943045859483346,False
3080542190,34248909,3424890,2013.2,994,3657.8,Upstream,topology_pfaf,low,163.2,0.5943045859483346,False
3080541860,34248908,3424890,387.8,960,3657.9,Upstream,topology_pfaf,low,163.2,0.5943045859483346,False
3080555250,34295061,3429506,499.2,799,3922.1,Downstream,elevation,high,847.1,0.5530246362473759,False
3080559650,34295063,3429506,378.8,1054,3951.0,Downstream,elevation,high,847.1,0.5530246362473759,False
3080559760,34295062,3429506,340.6,1020,3951.1,Downstream,elevation,high,847.1,0.5530246362473759,False
3080561440,34295065,3429506,117.2,1082,3974.6,Upstream,elevation,high,847.1,0.5530246362473759,False
3080561670,34295064,3429506,633.8,1393,3974.8,Downstream,elevation,high,847.1,0.5530246362473759,False
3080561100,34295067,3429506,444.0,1314,3989.4,Upstream,elevation,high,847.1,0.5530246362473759,False
3080561190,34295066,3429506,449.4,1602,3989.6,Upstream,elevation,high,847.1,0.5530246362473759,False
3080558440,34295069,3429506,681.3,1665,4020.6,Upstream,elevation,high,847.1,0.5530246362473759,False
3080558620,34295068,3429506,600.0,1634,4020.6,Upstream,elevation,high,847.1,0.5530246362473759,False
3080548020,34289201,3428920,700.1,682,4027.6,Downstream,topology_pfaf,low,296.9,0.6129760070438037,False
3080555870,34289202,3428920,285.9,850,4072.0,Downstream,topology_pfaf,low,296.9,0.6129760070438037,False
3080555880,34289203,3428920,35.9,644,4072.1,Downstream,topology_pfaf,low,296.9,0.6129760070438037,False
3080556870,34289204,3428920,384.7,892,4078.4,Downstream,topology_pfaf,low,296.9,0.6129760070438037,False
3080556970,34289205,3428920,205.5,811,4078.6,Upstream,topology_pfaf,low,296.9,0.6129760070438037,False
3080559470,34289206,3428920,450.6,958,4091.9,Upstream,topology_pfaf,low,296.9,0.6129760070438037,False
3080559590,34289207,3428920,413.9,893,4092.0,Upstream,topology_pfaf,low,296.9,0.6129760070438037,False
3080564080,34289208,3428920,370.2,995,4111.6,Upstream,topology_pfaf,low,296.9,0.6129760070438037,False
3080564180,34289209,3428920,787.6,955,4111.9,Upstream,topology_pfaf,low,296.9,0.6129760070438037,False
3080581920,34289701,3428970,1646.0,730,4218.4,Downstream,topology_pfaf,low,155.8,0.40930079155672827,False
3080595840,34289703,3428970,99.3,677,4311.3,Downstream,topology_pfaf,low,155.8,0.40930079155672827,False
3080595730,34289702,3428970,247.8,846,4311.3,Downstream,topology_pfaf,low,155.8,0.40930079155672827,False
3080598240,34289704,3428970,3200.8,883,4327.1,Downstream,topology_pfaf,low,155.8,0.40930079155672827,False
3080598350,34289705,3428970,536.5,717,4327.1,Upstream,topology_pfaf,low,155.8,0.40930079155672827,False
3080602040,34289706,3428970,2588.9,751,4370.6,Upstream,topology_pfaf,low,155.8,0.40930079155672827,False
3080602170,34289707,3428970,133.6,695,4370.8,Upstream,topology_pfaf,low,155.8,0.40930079155672827,False
3080603550,34289709,3428970,99.5,594,4378.6,Upstream,topology_pfaf,low,155.8,0.40930079155672827,False
3080603610,34289708,3428970,240.4,831,4378.9,Upstream,topology_pfaf,low,155.8,0.40930079155672827,False
3080162220,35124411,3512441,3.3,136,675.3,Downstream,topology_pfaf,low,77.5,0.5786839178034073,False
3080162600,35124413,3512441,477.6,289,677.3,Downstream,topology_pfaf,low,77.5,0.5786839178034073,False
3080162610,35124412,3512441,625.2,351,677.4,Downstream,topology_pfaf,low,77.5,0.5786839178034073,False
3080171060,35124414,3512441,333.2,338,718.0,Downstream,topology_pfaf,low,77.5,0.5786839178034073,False
3080171120,35124415,3512441,255.7,282,718.2,Upstream,topology_pfaf,low,77.5,0.5786839178034073,False
3080175790,35124417,3512441,360.9,333,739.5,Upstream,topology_pfaf,low,77.5,0.5786839178034073,False
3080175800,35124416,3512441,745.8,369,739.6,Upstream,topology_pfaf,low,77.5,0.5786839178034073,False
3080177000,35124418,3512441,238.8,316,758.2,Upstream,topology_pfaf,low,77.5,0.5786839178034073,False
3080177110,35124419,3512441,375.7,321,758.4,Upstream,topology_pfaf,low,77.5,0.5786839178034073,False
3080267360,35149231,3514923,178.7,727,1316.8,Downstream,topology_pfaf,mixed,363.6,0.6268145940277087,False
3080262030,35149233,3514923,189.6,752,1334.7,Downstream,topology_pfaf,mixed,363.6,0.6268145940277087,False
3080262040,35149232,3514923,638.3,875,1334.8,Downstream,topology_pfaf,mixed,363.6,0.6268145940277087,False
3080258520,35149235,3514923,681.7,951,1350.9,Upstream,topology_pfaf,mixed,363.6,0.6268145940277087,False
3080258530,35149234,3514923,345.6,978,1350.9,Downstream,topology_pfaf,mixed,363.6,0.6268145940277087,False
3080254910,35149237,3514923,462.9,974,1374.5,Upstream,topology_pfaf,mixed,363.6,0.6268145940277087,False
3080254780,35149236,3514923,447.2,1095,1374.7,Upstream,topology_pfaf,mixed,363.6,0.6268145940277087,False
3080252840,35149239,3514923,200.0,972,1390.3,Upstream,topology_pfaf,mixed,363.6,0.6268145940277087,False
3080252670,35149238,3514923,479.4,1176,1390.5,Upstream,topology_pfaf,mixed,363.6,0.6268145940277087,False
3080181070,35182291,3518229,1907.9,398,405.0,Downstream,topology_pfaf,mixed,354.0,0.6743468769804943,False
3080183250,35182292,3518229,2427.6,546,446.4,Downstream,topology_pfaf,mixed,354.0,0.6743468769804943,False
3080183500,35182293,3518229,708.5,422,446.6,Downstream,topology_pfaf,mixed,354.0,0.6743468769804943,False
3080152040,35182911,3518291,463.5,403,452.3,Downstream,topology_pfaf,low,293.8,0.36460276435554556,False
3080151210,35182913,3518291,944.0,599,462.5,Downstream,topology_pfaf,low,293.8,0.36460276435554556,False
3080151050,35182912,3518291,752.7,525,462.6,Downstream,topology_pfaf,low,293.8,0.36460276435554556,False
3080186060,35182294,3518229,1892.9,642,468.9,Downstream,topology_pfaf,mixed,354.0,0.6743468769804943,False
3080185890,35182295,3518229,22.2,305,469.1,Upstream,topology_pfaf,mixed,354.0,0.6743468769804943,False
3080185490,35182297,3518229,3150.9,511,474.4,Upstream,topology_pfaf,mixed,354.0,0.6743468769804943,False
3080185600,35182296,3518229,4228.7,784,474.6,Upstream,topology_pfaf,mixed,354.0,0.6743468769804943,False
3080154940,35182915,3518291,25.0,293,511.9,Upstream,topology_pfaf,low,293.8,0.36460276435554556,False
3080154950,35182914,3518291,667.0,660,511.9,Downstream,topology_pfaf,low,293.8,0.36460276435554556,False
3080156280,35182917,3518291,343.9,598,519.8,Upstream,topology_pfaf,low,293.8,0.36460276435554556,False
3080156100,35182916,3518291,686.9,735,519.8,Upstream,topology_pfaf,low,293.8,0.36460276435554556,False
3080160500,35182919,3518291,276.0,534,538.2,Upstream,topology_pfaf,low,293.8,0.36460276435554556,False
3080160490,35182918,3518291,290.5,627,538.3,Upstream,topology_pfaf,low,293.8,0.36460276435554556,False
3080188600,35182298,3518229,1631.8,610,540.6,Upstream,topology_pfaf,mixed,354.0,0.6743468769804943,False
3080188530,35182299,3518229,5331.0,734,540.8,Upstream,topology_pfaf,mixed,354.0,0.6743468769804943,False
3080323760,35189711,3518971,404.1,320,1468.2,Downstream,topology_pfaf,mixed,304.9,0.45661258088409984,False
3080336200,35189713,3518971,1332.2,443,1514.5,Downstream,topology_pfaf,mixed,304.9,0.45661258088409984,False
3080336210,35189712,3518971,1794.7,656,1514.6,Downstream,topology_pfaf,mixed,304.9,0.45661258088409984,False
3080333290,35189714,3518971,357.1,610,1612.5,Downstream,topology_pfaf,mixed,304.9,0.45661258088409984,False
3080333070,35189715,3518971,556.5,498,1612.8,Upstream,topology_pfaf,mixed,304.9,0.45661258088409984,False
3080329490,35189717,3518971,58.1,468,1644.1,Upstream,topology_pfaf,mixed,304.9,0.45661258088409984,False
3080329330,35189716,3518971,991.7,597,1644.3,Upstream,topology_pfaf,mixed,304.9,0.45661258088409984,False
3080329320,35189719,3518971,16.6,611,1653.1,Upstream,topology_pfaf,mixed,304.9,0.45661258088409984,False
3080329150,35189718,3518971,1644.3,650,1653.3,Upstream,topology_pfaf,mixed,304.9,0.45661258088409984,False
3080349720,35189761,3518976,1434.9,820,1735.9,Downstream,topology_pfaf,low,168.0,0.358490425341526,False
3080357900,35189762,3518976,2307.3,792,1778.0,Downstream,topology_pfaf,low,168.0,0.358490425341526,False
3080358030,35189763,3518976,2297.4,914,1778.2,Downstream,topology_pfaf,low,168.0,0.358490425341526,False
3080367500,35189781,3518978,1473.1,836,1833.7,Downstream,topology_pfaf,low,163.7,0.5071236706932031,False
3080373220,35189764,3518976,2563.3,916,1843.8,Downstream,topology_pfaf,low,168.0,0.358490425341526,False
3080373230,35189765,3518976,393.5,838,1843.9,Upstream,topology_pfaf,low,168.0,0.358490425341526,False
3080376460,35189766,3518976,959.1,908,1867.6,Upstream,topology_pfaf,low,168.0,0.358490425341526,False
3080376550,35189767,3518976,1709.0,931,1867.8,Upstream,topology_pfaf,low,168.0,0.358490425341526,False
3080379920,35189783,3518978,602.8,891,1899.3,Downstream,topology_pfaf,low,163.7,0.5071236706932031,False
3080379930,35189782,3518978,505.2,851,1899.4,Downstream,topology_pfaf,low,163.7,0.5071236706932031,False
3080385630,35189784,3518978,556.6,863,1923.7,Downstream,topology_pfaf,low,163.7,0.5071236706932031,False
3080385820,35189785,3518978,10.0,595,1923.9,Upstream,topology_pfaf,low,163.7,0.5071236706932031,False
3080386010,35189786,3518978,645.7,941,1927.8,Upstream,topology_pfaf,low,163.7,0.5071236706932031,False
3080386150,35189787,3518978,269.2,767,1928.1,Upstream,topology_pfaf,low,163.7,0.5071236706932031,False
3080394130,35189769,3518976,937.4,1038,1932.5,Upstream,topology_pfaf,low,168.0,0.358490425341526,False
3080394300,35189768,3518976,808.5,989,1932.8,Upstream,topology_pfaf,low,168.0,0.358490425341526,False
3080390100,35189788,3518978,749.0,984,1952.7,Upstream,topology_pfaf,low,163.7,0.5071236706932031,False
3080390090,35189789,3518978,1554.5,838,1952.8,Upstream,topology_pfaf,low,163.7,0.5071236706932031,False
3080250860,35414771,3541477,800.1,71,384.0,Downstream,topology_pfaf,mixed,339.0,0.48490993363531026,False
3080251990,35414773,3541477,0.2,77,480.8,Downstream,topology_pfaf,mixed,339.0,0.48490993363531026,False
3080252100,35414772,3541477,145.0,208,480.9,Downstream,topology_pfaf,mixed,339.0,0.48490993363531026,False
3080251980,35414775,3541477,25.8,108,481.0,Upstream,topology_pfaf,mixed,339.0,0.48490993363531026,False
3080251860,35414774,3541477,1010.6,454,481.2,Downstream,topology_pfaf,mixed,339.0,0.48490993363531026,False
3080252460,35414777,3541477,94.6,260,487.2,Upstream,topology_pfaf,mixed,339.0,0.48490993363531026,False
3080252570,35414776,3541477,180.8,195,487.4,Upstream,topology_pfaf,mixed,339.0,0.48490993363531026,False
3080251850,35414778,3541477,1380.9,337,494.5,Upstream,topology_pfaf,mixed,339.0,0.48490993363531026,False
3080251700,35414779,3541477,159.2,264,494.7,Upstream,topology_pfaf,mixed,339.0,0.48490993363531026,False
3080553830,35424601,3542460,175.1,83,288.4,Downstream,elevation,high,663.3,0.5321201801993545,False
3080554330,35424603,3542460,639.4,282,291.3,Upstream,elevation,high,663.3,0.5321201801993545,False
3080554030,35424602,3542460,3781.9,932,291.3,Downstream,elevation,high,663.3,0.5321201801993545,False
3080557920,35424604,3542460,814.3,550,314.0,Upstream,elevation,high,663.3,0.5321201801993545,False
3080558070,35424605,3542460,68.1,87,314.2,Upstream,elevation,high,663.3,0.5321201801993545,False
3080559840,35424607,3542460,553.0,232,323.7,Upstream,elevation,high,663.3,0.5321201801993545,False
3080559830,35424606,3542460,704.4,785,323.8,Upstream,elevation,high,663.3,0.5321201801993545,False
3080567820,35424609,3542460,843.0,724,365.5,Upstream,elevation,high,663.3,0.5321201801993545,False
3080567970,35424608,3542460,878.1,466,365.7,Upstream,elevation,high,663.3,0.5321201801993545,False
3080584150,31201491,3120149,1214.7,114,127.8,Downstream,topology_pfaf,low,29.7,0.4880543154231268,False
3080577780,31201493,3120149,1673.3,132,217.1,Downstream,topology_pfaf,low,29.7,0.4880543154231268,False
3080577720,31201492,3120149,430.9,130,217.2,Downstream,topology_pfaf,low,29.7,0.4880543154231268,False
3080570480,31201495,3120149,526.4,135,306.5,Upstream,topology_pfaf,low,29.7,0.4880543154231268,False
3080570280,31201494,3120149,270.3,135,306.6,Downstream,topology_pfaf,low,29.7,0.4880543154231268,False
3080567030,31201497,3120149,1627.8,140,334.7,Upstream,topology_pfaf,low,29.7,0.4880543154231268,False
3080566840,31201496,3120149,169.2,138,334.8,Upstream,topology_pfaf,low,29.7,0.4880543154231268,False
3080560850,31201499,3120149,907.9,146,405.9,Upstream,topology_pfaf,low,29.7,0.4880543154231268,False
3080560770,31201498,3120149,190.4,143,405.9,Upstream,topology_pfaf,low,29.7,0.4880543154231268,False
3080623560,31204551,3120455,844.7,124,36.5,Downstream,topology_pfaf,low,42.5,0.2842364356294367,False
3080619800,31204552,3120455,685.4,160,81.1,Downstream,topology_pfaf,low,42.5,0.2842364356294367,False
3080619810,31204553,3120455,97.2,133,81.2,Downstream,topology_pfaf,low,42.5,0.2842364356294367,False
3080619490,31204555,3120455,53.5,133,85.9,Upstream,topology_pfaf,low,42.5,0.2842364356294367,False
3080619380,31204554,3120455,379.2,185,86.1,Downstream,topology_pfaf,low,42.5,0.2842364356294367,False
3080618810,31204557,3120455,530.5,139,91.3,Upstream,topology_pfaf,low,42.5,0.2842364356294367,False
3080618690,31204556,3120455,212.8,140,91.4,Upstream,topology_pfaf,low,42.5,0.2842364356294367,False
3080024470,31290311,3129031,1.0,52,0.0,Downstream,topology_pfaf,low,68.7,0.6082999353587588,False
3080603450,31290312,3129031,326.7,103,0.1,Downstream,topology_pfaf,low,68.7,0.6082999353587588,False
3080603310,31290314,3129031,2328.3,97,0.2,Downstream,topology_pfaf,low,68.7,0.6082999353587588,False
3080603510,31290313,3129031,373.8,93,0.3,Downstream,topology_pfaf,low,68.7,0.6082999353587588,False
3080948250,31290315,3129031,148.4,90,15.9,Upstream,topology_pfaf,low,68.7,0.6082999353587588,False
3080608120,31290317,3129031,3.0,60,28.0,Upstream,topology_pfaf,low,68.7,0.6082999353587588,False
3080608250,31290316,3129031,979.3,128,28.1,Upstream,topology_pfaf,low,68.7,0.6082999353587588,False
3080608110,31290318,3129031,1982.9,138,29.1,Upstream,topology_pfaf,low,68.7,0.6082999353587588,False
3080608240,31290319,3129031,1591.6,185,29.1,Upstream,topology_pfaf,low,68.7,0.6082999353587588,False
4080152350,42249641,4224964,178.5,434,2801.0,Downstream,topology_pfaf,low,250.6,0.6876336149852387,False
4080149970,42249643,4224964,698.4,549,2825.6,Downstream,topology_pfaf,low,250.6,0.6876336149852387,False
4080149980,42249642,4224964,1200.4,604,2825.6,Downstream,topology_pfaf,low,250.6,0.6876336149852387,False
4080148510,42249644,4224964,377.4,647,2875.2,Downstream,topology_pfaf,low,250.6,0.6876336149852387,False
4080148560,42249645,4224964,385.1,659,2875.4,Upstream,topology_pfaf,low,250.6,0.6876336149852387,False
