HYBAS_ID_08,PFAF_ID_07,s_T300,s_T400,s_T500,s_T600,s_T700,s_T800,s_ELEVDEF,s_AREA50
8080228930,8223702,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080248310,8223900,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080248410,8223900,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080162560,8222930,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080250540,8223900,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080250690,8223900,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080227010,8223702,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080227120,8223702,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080226310,8223702,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080226300,8223702,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080166400,8222930,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080166410,8222930,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080168510,8222930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080168500,8222930,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080228280,8223702,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080228270,8223702,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080171430,8222930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080171540,8222930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080254970,8225130,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080174290,8222930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080174370,8222930,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080262300,8224103,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080260010,8225130,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080260070,8225130,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080260080,8225130,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080260170,8225130,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080262240,8224103,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080262100,8224103,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080176280,8222950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080262380,8224103,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
8080262290,8224103,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080260490,8225130,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080260500,8225130,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080262580,8224103,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080262490,8224103,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
8080177120,8222950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080177130,8222950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080261240,8225130,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080261250,8225130,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080263940,8224103,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080264010,8224103,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080185880,8222950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080185990,8222950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080264760,8225140,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080186180,8222950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080186270,8222950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080270560,8225140,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080270550,8225140,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080190450,8222950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080190590,8222950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080280110,8225140,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080280170,8225140,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080280740,8225140,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080280640,8225140,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080283120,8225140,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080283030,8225140,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080260060,8224240,Upstream,Upstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080258940,8224270,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080261830,8224240,Upstream,Upstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080261950,8224240,Upstream,Upstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080260450,8224240,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080260340,8224240,Upstream,Upstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080252730,8224270,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080252600,8224270,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080259600,8224240,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080259710,8224240,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080263150,8224240,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080263230,8224240,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080280840,8225209,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080250370,8224270,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080250280,8224270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080249690,8224270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080249680,8224270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080279390,8225209,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080279380,8225209,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080242150,8224270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080242090,8224270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080283260,8225209,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080283320,8225209,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080302210,8224750,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080302220,8224740,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080302370,8224750,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080302480,8224750,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080286700,8225209,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080286790,8225209,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080289550,8225209,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080289540,8225209,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080305850,8224740,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080305890,8224740,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080245940,8226231,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080302980,8224750,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080302880,8224750,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080242770,8226222,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080307670,8224740,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080307700,8224740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080241740,8226231,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080241580,8226231,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080308140,8224740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080308290,8224740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080240730,8226231,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080240620,8226231,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080240270,8226231,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080240170,8226231,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080301770,8224750,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080301850,8224750,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080238300,8226231,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080238240,8226231,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080234380,8226222,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080234290,8226222,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080300260,8224750,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080300150,8224750,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080299220,8224760,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080310500,8224740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080310580,8224740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080232610,8226222,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080232530,8226222,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080295690,8224760,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080295630,8224760,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080227520,8226222,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080227480,8226222,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080226210,8226270,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080291060,8224760,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080291020,8224760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
8080224190,8226270,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080224180,8226270,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080224080,8226222,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080224090,8226222,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080289640,8224760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080289650,8224760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
8080288970,8224760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080288980,8224760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080219790,8226244,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080309660,8225487,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080305210,8224806,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080222650,8226244,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080222470,8226244,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080311150,8225487,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080311090,8225487,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080212390,8226270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080212380,8226270,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080219780,8226244,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080219660,8226244,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080231280,8226917,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080307150,8224806,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080307210,8224806,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080231410,8226917,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080231490,8226917,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080310530,8225487,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080310490,8225487,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080232540,8226917,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
8080232620,8226917,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080310400,8225487,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080310300,8225487,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080310280,8224806,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080310270,8224806,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080318680,8225493,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080310710,8225487,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080310650,8225487,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080204850,8226270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080204730,8226270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080322200,8224699,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080322270,8224699,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080322320,8224699,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080228210,8226917,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080228140,8226917,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
8080311770,8224806,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080311930,8224806,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080199650,8226270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080199660,8226270,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080211680,8226244,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080211640,8226244,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080310520,8225489,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080197650,8226280,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080197460,8226280,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080197350,8226280,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080196720,8226280,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080196670,8226280,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080287650,8224960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080287550,8224960,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080287640,8224960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080287280,8224960,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080287400,8224960,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080313560,8224806,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080313570,8224806,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080319270,8225493,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080319220,8225493,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080203210,8226244,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080203080,8226244,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080192380,8226280,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080192500,8226280,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080315290,8225489,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080315360,8225489,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080324320,8224699,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080324360,8224699,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080320100,8225493,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080320130,8225493,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080324500,8224699,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080324490,8224699,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080320620,8225493,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080320670,8225493,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080310660,8228412,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080288810,8224960,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080288710,8224960,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080324990,8224699,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080325010,8224699,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080314650,8225489,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080314680,8225489,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080289440,8224960,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080289530,8224960,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080314840,8225489,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080314730,8225489,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080311980,8228412,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080208650,8226917,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080312030,8228412,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080208640,8226917,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080321880,8225493,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080321890,8225493,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080312140,8228412,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080312040,8228412,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080305950,8224948,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080188830,8226280,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080188840,8226280,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080316280,8225489,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080316300,8225489,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080306270,8224948,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080306410,8224948,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080314410,8228502,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080308700,8224948,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080308660,8224948,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080315070,8228412,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080315110,8228412,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080309750,8224948,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080309610,8224948,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080310540,8224948,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080310550,8224948,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080315910,8228412,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080315760,8228412,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080319290,8228502,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080319180,8228502,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080320030,8228504,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080321240,8228504,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080321330,8228504,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080321520,8228504,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080321580,8228504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080320370,8228502,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080320280,8228502,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080320650,8228502,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080320600,8228502,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080320520,8228502,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080320470,8228502,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080324900,8228509,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080324890,8228508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080325220,8228509,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080325260,8228509,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080324950,8228508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080324860,8228508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080325710,8228509,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080325720,8228509,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080325950,8228509,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080325850,8228509,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080323420,8228504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080323490,8228504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080326650,8228509,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080326660,8228509,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080324550,8228504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080324590,8228504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080327350,8228508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080327300,8228508,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080327870,8228508,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080327810,8228508,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080305580,8228461,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080325560,8228508,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080325520,8228508,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080308450,8228461,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080308320,8228461,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080308960,8228461,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080309070,8228461,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080308980,8228461,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080308920,8228461,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080309740,8228461,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080309850,8228461,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080327140,8228660,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080326440,8228660,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080326410,8228660,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
