PFAF_ID_07,n_children,delta_E_m,relief_class,n_outlets,parent_components,has_cycle,axis_T300,f_up_area_T300,valid_T300,invalid_reason_T300,n_up_T300,n_down_T300,up_components_T300,down_components_T300,cut_edges_T300,reverse_edges_T300,axis_T400,f_up_area_T400,valid_T400,invalid_reason_T400,n_up_T400,n_down_T400,up_components_T400,down_components_T400,cut_edges_T400,reverse_edges_T400,axis_T500,f_up_area_T500,valid_T500,invalid_reason_T500,n_up_T500,n_down_T500,up_components_T500,down_components_T500,cut_edges_T500,reverse_edges_T500,axis_T600,f_up_area_T600,valid_T600,invalid_reason_T600,n_up_T600,n_down_T600,up_components_T600,down_components_T600,cut_edges_T600,reverse_edges_T600,axis_T700,f_up_area_T700,valid_T700,invalid_reason_T700,n_up_T700,n_down_T700,up_components_T700,down_components_T700,cut_edges_T700,reverse_edges_T700,axis_T800,f_up_area_T800,valid_T800,invalid_reason_T800,n_up_T800,n_down_T800,up_components_T800,down_components_T800,cut_edges_T800,reverse_edges_T800,axis_ELEVDEF,f_up_area_ELEVDEF,valid_ELEVDEF,invalid_reason_ELEVDEF,n_up_ELEVDEF,n_down_ELEVDEF,up_components_ELEVDEF,down_components_ELEVDEF,cut_edges_ELEVDEF,reverse_edges_ELEVDEF,axis_AREA50,f_up_area_AREA50,valid_AREA50,invalid_reason_AREA50,n_up_AREA50,n_down_AREA50,up_components_AREA50,down_components_AREA50,cut_edges_AREA50,reverse_edges_AREA50,common_valid_T300_T800,n_cells_changed_any_threshold,all_cell_labels_invariant,status_T600,review_priority,review_class
7521959,9,394.2,mixed,1,1,False,elevation,0.728,True,OK,7,2,1,1,1,0,topology_pfaf,0.465,True,OK,5,4,1,1,1,0,topology_pfaf,0.465,True,OK,5,4,1,1,1,0,topology_pfaf,0.465,True,OK,5,4,1,1,1,0,topology_pfaf,0.465,True,OK,5,4,1,1,1,0,topology_pfaf,0.465,True,OK,5,4,1,1,1,0,elevdef,0.728,True,OK,7,2,1,1,1,0,area50,0.465,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
7521960,9,307.7,mixed,1,1,False,elevation,0.802,True,OK,7,2,1,1,1,0,topology_pfaf,0.509,True,OK,5,4,1,1,1,0,topology_pfaf,0.509,True,OK,5,4,1,1,1,0,topology_pfaf,0.509,True,OK,5,4,1,1,1,0,topology_pfaf,0.509,True,OK,5,4,1,1,1,0,topology_pfaf,0.509,True,OK,5,4,1,1,1,0,elevdef,0.802,True,OK,7,2,1,1,1,0,area50,0.509,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
7521973,9,502.6,mixed,1,1,False,elevation,0.75,True,OK,5,4,1,1,1,0,elevation,0.75,True,OK,5,4,1,1,1,0,elevation,0.75,True,OK,5,4,1,1,1,0,topology_pfaf,0.32,True,OK,3,6,1,1,1,0,topology_pfaf,0.32,True,OK,3,6,1,1,1,0,topology_pfaf,0.32,True,OK,3,6,1,1,1,0,elevdef,0.75,True,OK,5,4,1,1,1,0,area50,0.32,True,OK,3,6,1,1,1,0,True,2,False,valid_T600,2,label_change
7521980,9,498.0,mixed,1,1,False,elevation,0.502,True,OK,3,6,1,1,1,0,elevation,0.502,True,OK,3,6,1,1,1,0,topology_pfaf,0.824,True,OK,5,4,1,1,1,0,topology_pfaf,0.824,True,OK,5,4,1,1,1,0,topology_pfaf,0.824,True,OK,5,4,1,1,1,0,topology_pfaf,0.824,True,OK,5,4,1,1,1,0,elevdef,0.502,True,OK,3,6,1,1,1,0,area50,0.502,True,OK,3,6,1,1,1,0,True,2,False,valid_T600,2,label_change
7521990,9,946.9,high,1,1,False,elevation,0.421,True,OK,5,4,1,1,1,0,elevation,0.421,True,OK,5,4,1,1,1,0,elevation,0.421,True,OK,5,4,1,1,1,0,elevation,0.421,True,OK,5,4,1,1,1,0,elevation,0.421,True,OK,5,4,1,1,1,0,elevation,0.421,True,OK,5,4,1,1,1,0,elevdef,0.421,True,OK,5,4,1,1,1,0,area50,0.421,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7720001,9,590.9,mixed,1,1,False,elevation,0.474,True,OK,5,4,1,1,1,0,elevation,0.474,True,OK,5,4,1,1,1,0,elevation,0.474,True,OK,5,4,1,1,1,0,topology_pfaf,0.474,True,OK,5,4,1,1,1,0,topology_pfaf,0.474,True,OK,5,4,1,1,1,0,topology_pfaf,0.474,True,OK,5,4,1,1,1,0,elevdef,0.474,True,OK,5,4,1,1,1,0,area50,0.474,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7722160,9,848.9,high,1,1,False,elevation,0.69,True,OK,7,2,1,1,1,0,elevation,0.69,True,OK,7,2,1,1,1,0,elevation,0.69,True,OK,7,2,1,1,1,0,elevation,0.69,True,OK,7,2,1,1,1,0,elevation,0.69,True,OK,7,2,1,1,1,0,elevation,0.69,True,OK,7,2,1,1,1,0,elevdef,0.69,True,OK,7,2,1,1,1,0,area50,0.392,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7722180,9,1048.4,high,1,1,False,elevation,0.575,True,OK,5,4,1,1,1,0,elevation,0.575,True,OK,5,4,1,1,1,0,elevation,0.575,True,OK,5,4,1,1,1,0,elevation,0.575,True,OK,5,4,1,1,1,0,elevation,0.575,True,OK,5,4,1,1,1,0,elevation,0.575,True,OK,5,4,1,1,1,0,elevdef,0.575,True,OK,5,4,1,1,1,0,area50,0.575,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7722223,9,566.1,mixed,1,1,False,elevation,0.643,True,OK,5,4,1,1,1,0,elevation,0.643,True,OK,5,4,1,1,1,0,elevation,0.643,True,OK,5,4,1,1,1,0,topology_pfaf,0.643,True,OK,5,4,1,1,1,0,topology_pfaf,0.643,True,OK,5,4,1,1,1,0,topology_pfaf,0.643,True,OK,5,4,1,1,1,0,elevdef,0.643,True,OK,5,4,1,1,1,0,area50,0.441,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7722229,9,875.1,high,1,1,False,elevation,0.549,True,OK,6,3,1,1,1,0,elevation,0.549,True,OK,6,3,1,1,1,0,elevation,0.549,True,OK,6,3,1,1,1,0,elevation,0.549,True,OK,6,3,1,1,1,0,elevation,0.549,True,OK,6,3,1,1,1,0,elevation,0.549,True,OK,6,3,1,1,1,0,elevdef,0.549,True,OK,6,3,1,1,1,0,area50,0.549,True,OK,6,3,1,1,1,0,True,0,True,valid_T600,3,stable
7722230,9,1092.2,high,1,1,False,elevation,0.447,True,OK,5,4,1,1,1,0,elevation,0.447,True,OK,5,4,1,1,1,0,elevation,0.447,True,OK,5,4,1,1,1,0,elevation,0.447,True,OK,5,4,1,1,1,0,elevation,0.447,True,OK,5,4,1,1,1,0,elevation,0.447,True,OK,5,4,1,1,1,0,elevdef,0.447,True,OK,5,4,1,1,1,0,area50,0.447,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7722270,9,250.5,low,1,1,False,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,topology_pfaf,0.687,True,OK,5,4,1,1,1,0,elevdef,0.494,True,OK,3,6,1,1,1,0,area50,0.494,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7722800,9,733.8,high,1,1,False,elevation,0.591,True,OK,5,4,1,1,1,0,elevation,0.591,True,OK,5,4,1,1,1,0,elevation,0.591,True,OK,5,4,1,1,1,0,elevation,0.591,True,OK,5,4,1,1,1,0,elevation,0.591,True,OK,5,4,1,1,1,0,topology_pfaf,0.231,True,OK,1,8,1,1,1,0,elevdef,0.591,True,OK,5,4,1,1,1,0,area50,0.591,True,OK,5,4,1,1,1,0,True,4,False,valid_T600,2,label_change
7723429,9,953.4,high,1,1,False,elevation,0.595,True,OK,5,4,1,1,1,0,elevation,0.595,True,OK,5,4,1,1,1,0,elevation,0.595,True,OK,5,4,1,1,1,0,elevation,0.595,True,OK,5,4,1,1,1,0,elevation,0.595,True,OK,5,4,1,1,1,0,elevation,0.595,True,OK,5,4,1,1,1,0,elevdef,0.595,True,OK,5,4,1,1,1,0,area50,0.513,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7723470,8,772.9,high,1,1,False,elevation,0.695,True,OK,4,4,1,1,1,0,elevation,0.695,True,OK,4,4,1,1,1,0,elevation,0.695,True,OK,4,4,1,1,1,0,elevation,0.695,True,OK,4,4,1,1,1,0,elevation,0.695,True,OK,4,4,1,1,1,0,topology_pfaf,0.352,True,OK,1,7,1,1,1,0,elevdef,0.695,True,OK,4,4,1,1,1,0,area50,0.352,True,OK,1,7,1,1,1,0,True,3,False,valid_T600,2,label_change
7723800,9,387.6,mixed,1,1,False,elevation,0.658,True,OK,5,4,1,1,1,0,topology_pfaf,0.658,True,OK,5,4,1,1,1,0,topology_pfaf,0.658,True,OK,5,4,1,1,1,0,topology_pfaf,0.658,True,OK,5,4,1,1,1,0,topology_pfaf,0.658,True,OK,5,4,1,1,1,0,topology_pfaf,0.658,True,OK,5,4,1,1,1,0,elevdef,0.658,True,OK,5,4,1,1,1,0,area50,0.511,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7724020,10,375.3,mixed,1,1,False,elevation,0.599,True,OK,5,5,1,1,1,0,topology_pfaf,0.599,True,OK,5,5,1,1,1,0,topology_pfaf,0.599,True,OK,5,5,1,1,1,0,topology_pfaf,0.599,True,OK,5,5,1,1,1,0,topology_pfaf,0.599,True,OK,5,5,1,1,1,0,topology_pfaf,0.599,True,OK,5,5,1,1,1,0,elevdef,0.599,True,OK,5,5,1,1,1,0,area50,0.497,True,OK,3,7,1,1,1,0,True,0,True,valid_T600,3,stable
7724070,10,257.2,low,1,1,False,topology_pfaf,0.475,True,OK,1,9,1,1,1,0,topology_pfaf,0.475,True,OK,1,9,1,1,1,0,topology_pfaf,0.475,True,OK,1,9,1,1,1,0,topology_pfaf,0.475,True,OK,1,9,1,1,1,0,topology_pfaf,0.475,True,OK,1,9,1,1,1,0,topology_pfaf,0.475,True,OK,1,9,1,1,1,0,elevdef,0.475,True,OK,1,9,1,1,1,0,area50,0.475,True,OK,1,9,1,1,1,0,True,0,True,valid_T600,3,stable
7724082,9,725.1,high,1,1,False,elevation,0.415,True,OK,5,4,1,1,1,0,elevation,0.415,True,OK,5,4,1,1,1,0,elevation,0.415,True,OK,5,4,1,1,1,0,elevation,0.415,True,OK,5,4,1,1,1,0,elevation,0.415,True,OK,5,4,1,1,1,0,topology_pfaf,0.415,True,OK,5,4,1,1,1,0,elevdef,0.415,True,OK,5,4,1,1,1,0,area50,0.415,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7724090,9,426.9,mixed,1,1,False,elevation,0.555,True,OK,5,4,1,1,1,0,elevation,0.555,True,OK,5,4,1,1,1,0,topology_pfaf,0.223,True,OK,3,6,1,1,1,0,topology_pfaf,0.223,True,OK,3,6,1,1,1,0,topology_pfaf,0.223,True,OK,3,6,1,1,1,0,topology_pfaf,0.223,True,OK,3,6,1,1,1,0,elevdef,0.555,True,OK,5,4,1,1,1,0,area50,0.555,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
7725002,10,529.6,mixed,1,1,False,elevation,0.498,True,OK,7,3,1,1,1,0,elevation,0.498,True,OK,7,3,1,1,1,0,elevation,0.498,True,OK,7,3,1,1,1,0,topology_pfaf,0.192,True,OK,3,7,1,1,1,0,topology_pfaf,0.192,True,OK,3,7,1,1,1,0,topology_pfaf,0.192,True,OK,3,7,1,1,1,0,elevdef,0.498,True,OK,7,3,1,1,1,0,area50,0.498,True,OK,7,3,1,1,1,0,True,4,False,valid_T600,2,label_change
7726060,9,1501.3,high,1,1,False,elevation,0.644,True,OK,7,2,1,1,1,0,elevation,0.644,True,OK,7,2,1,1,1,0,elevation,0.644,True,OK,7,2,1,1,1,0,elevation,0.644,True,OK,7,2,1,1,1,0,elevation,0.644,True,OK,7,2,1,1,1,0,elevation,0.644,True,OK,7,2,1,1,1,0,elevdef,0.644,True,OK,7,2,1,1,1,0,area50,0.515,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7727002,9,902.7,high,1,1,False,elevation,0.637,True,OK,7,2,1,1,1,0,elevation,0.637,True,OK,7,2,1,1,1,0,elevation,0.637,True,OK,7,2,1,1,1,0,elevation,0.637,True,OK,7,2,1,1,1,0,elevation,0.637,True,OK,7,2,1,1,1,0,elevation,0.637,True,OK,7,2,1,1,1,0,elevdef,0.637,True,OK,7,2,1,1,1,0,area50,0.487,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7727008,9,892.3,high,1,1,False,elevation,0.453,True,OK,7,2,1,1,1,0,elevation,0.453,True,OK,7,2,1,1,1,0,elevation,0.453,True,OK,7,2,1,1,1,0,elevation,0.453,True,OK,7,2,1,1,1,0,elevation,0.453,True,OK,7,2,1,1,1,0,elevation,0.453,True,OK,7,2,1,1,1,0,elevdef,0.453,True,OK,7,2,1,1,1,0,area50,0.453,True,OK,7,2,1,1,1,0,True,0,True,valid_T600,3,stable
7728024,9,908.4,high,1,1,False,elevation,0.479,True,OK,3,6,1,1,1,0,elevation,0.479,True,OK,3,6,1,1,1,0,elevation,0.479,True,OK,3,6,1,1,1,0,elevation,0.479,True,OK,3,6,1,1,1,0,elevation,0.479,True,OK,3,6,1,1,1,0,elevation,0.479,True,OK,3,6,1,1,1,0,elevdef,0.479,True,OK,3,6,1,1,1,0,area50,0.479,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7728030,9,295.7,low,1,1,False,topology_pfaf,0.696,True,OK,5,4,1,1,1,0,topology_pfaf,0.696,True,OK,5,4,1,1,1,0,topology_pfaf,0.696,True,OK,5,4,1,1,1,0,topology_pfaf,0.696,True,OK,5,4,1,1,1,0,topology_pfaf,0.696,True,OK,5,4,1,1,1,0,topology_pfaf,0.696,True,OK,5,4,1,1,1,0,elevdef,0.696,True,OK,5,4,1,1,1,0,area50,0.48,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7728041,9,556.6,mixed,1,1,False,elevation,0.517,True,OK,5,4,1,1,1,0,elevation,0.517,True,OK,5,4,1,1,1,0,elevation,0.517,True,OK,5,4,1,1,1,0,topology_pfaf,0.517,True,OK,5,4,1,1,1,0,topology_pfaf,0.517,True,OK,5,4,1,1,1,0,topology_pfaf,0.517,True,OK,5,4,1,1,1,0,elevdef,0.517,True,OK,5,4,1,1,1,0,area50,0.517,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7728042,9,1135.7,high,1,1,False,elevation,0.731,True,OK,5,4,1,1,1,0,elevation,0.731,True,OK,5,4,1,1,1,0,elevation,0.731,True,OK,5,4,1,1,1,0,elevation,0.731,True,OK,5,4,1,1,1,0,elevation,0.731,True,OK,5,4,1,1,1,0,elevation,0.731,True,OK,5,4,1,1,1,0,elevdef,0.731,True,OK,5,4,1,1,1,0,area50,0.731,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7728045,9,727.6,high,1,1,False,elevation,0.717,True,OK,5,4,1,1,1,0,elevation,0.717,True,OK,5,4,1,1,1,0,elevation,0.717,True,OK,5,4,1,1,1,0,elevation,0.717,True,OK,5,4,1,1,1,0,elevation,0.717,True,OK,5,4,1,1,1,0,topology_pfaf,0.717,True,OK,5,4,1,1,1,0,elevdef,0.717,True,OK,5,4,1,1,1,0,area50,0.356,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7728050,9,749.4,high,1,1,False,elevation,0.705,True,OK,7,2,1,1,1,0,elevation,0.705,True,OK,7,2,1,1,1,0,elevation,0.705,True,OK,7,2,1,1,1,0,elevation,0.705,True,OK,7,2,1,1,1,0,elevation,0.705,True,OK,7,2,1,1,1,0,topology_pfaf,0.489,True,OK,5,4,1,1,1,0,elevdef,0.705,True,OK,7,2,1,1,1,0,area50,0.489,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
7728060,9,754.4,high,1,1,False,elevation,0.558,True,OK,3,6,1,1,1,0,elevation,0.558,True,OK,3,6,1,1,1,0,elevation,0.558,True,OK,3,6,1,1,1,0,elevation,0.558,True,OK,3,6,1,1,1,0,elevation,0.558,True,OK,3,6,1,1,1,0,topology_pfaf,0.558,True,OK,3,6,1,1,1,0,elevdef,0.558,True,OK,3,6,1,1,1,0,area50,0.558,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7728090,9,436.9,mixed,1,1,False,elevation,0.602,True,OK,7,2,1,1,1,0,elevation,0.602,True,OK,7,2,1,1,1,0,topology_pfaf,0.263,True,OK,3,6,1,1,1,0,topology_pfaf,0.263,True,OK,3,6,1,1,1,0,topology_pfaf,0.263,True,OK,3,6,1,1,1,0,topology_pfaf,0.263,True,OK,3,6,1,1,1,0,elevdef,0.602,True,OK,7,2,1,1,1,0,area50,0.404,True,OK,5,4,1,1,1,0,True,4,False,valid_T600,2,label_change
7729102,9,874.4,high,1,1,False,elevation,0.713,True,OK,7,2,1,1,1,0,elevation,0.713,True,OK,7,2,1,1,1,0,elevation,0.713,True,OK,7,2,1,1,1,0,elevation,0.713,True,OK,7,2,1,1,1,0,elevation,0.713,True,OK,7,2,1,1,1,0,elevation,0.713,True,OK,7,2,1,1,1,0,elevdef,0.713,True,OK,7,2,1,1,1,0,area50,0.412,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7729104,9,812.8,high,1,1,False,elevation,0.686,True,OK,7,2,1,1,1,0,elevation,0.686,True,OK,7,2,1,1,1,0,elevation,0.686,True,OK,7,2,1,1,1,0,elevation,0.686,True,OK,7,2,1,1,1,0,elevation,0.686,True,OK,7,2,1,1,1,0,elevation,0.686,True,OK,7,2,1,1,1,0,elevdef,0.686,True,OK,7,2,1,1,1,0,area50,0.508,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7729209,9,925.1,high,1,1,False,elevation,0.569,True,OK,5,4,1,1,1,0,elevation,0.569,True,OK,5,4,1,1,1,0,elevation,0.569,True,OK,5,4,1,1,1,0,elevation,0.569,True,OK,5,4,1,1,1,0,elevation,0.569,True,OK,5,4,1,1,1,0,elevation,0.569,True,OK,5,4,1,1,1,0,elevdef,0.569,True,OK,5,4,1,1,1,0,area50,0.492,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7729500,9,812.0,high,1,1,False,elevation,0.494,True,OK,5,4,1,1,1,0,elevation,0.494,True,OK,5,4,1,1,1,0,elevation,0.494,True,OK,5,4,1,1,1,0,elevation,0.494,True,OK,5,4,1,1,1,0,elevation,0.494,True,OK,5,4,1,1,1,0,elevation,0.494,True,OK,5,4,1,1,1,0,elevdef,0.494,True,OK,5,4,1,1,1,0,area50,0.494,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7729602,9,399.6,mixed,1,1,False,elevation,0.583,True,OK,5,4,1,1,1,0,topology_pfaf,0.583,True,OK,5,4,1,1,1,0,topology_pfaf,0.583,True,OK,5,4,1,1,1,0,topology_pfaf,0.583,True,OK,5,4,1,1,1,0,topology_pfaf,0.583,True,OK,5,4,1,1,1,0,topology_pfaf,0.583,True,OK,5,4,1,1,1,0,elevdef,0.583,True,OK,5,4,1,1,1,0,area50,0.583,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
7729603,9,252.0,low,1,1,False,topology_pfaf,0.653,True,OK,5,4,1,1,1,0,topology_pfaf,0.653,True,OK,5,4,1,1,1,0,topology_pfaf,0.653,True,OK,5,4,1,1,1,0,topology_pfaf,0.653,True,OK,5,4,1,1,1,0,topology_pfaf,0.653,True,OK,5,4,1,1,1,0,topology_pfaf,0.653,True,OK,5,4,1,1,1,0,elevdef,0.653,True,OK,5,4,1,1,1,0,area50,0.448,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
7729808,9,451.9,mixed,1,1,False,elevation,0.908,True,OK,7,2,1,1,1,0,elevation,0.908,True,OK,7,2,1,1,1,0,topology_pfaf,0.459,True,OK,1,8,1,1,1,0,topology_pfaf,0.459,True,OK,1,8,1,1,1,0,topology_pfaf,0.459,True,OK,1,8,1,1,1,0,topology_pfaf,0.459,True,OK,1,8,1,1,1,0,elevdef,0.908,True,OK,7,2,1,1,1,0,area50,0.459,True,OK,1,8,1,1,1,0,True,6,False,valid_T600,2,label_change
